attendance_rate_14d,attendance_rate_30d,absence_streak,late_ratio_14d,gpa_overall,avg_grade_last5,grade_trend,exam_fail_rate,homework_completion_rate,overdue_rate,missed_homework_streak,has_overdue_payment,max_debt_days,overdue_payment_count,dropped_out
0.449315,0.541460,0.200000,0.845217,0.710382,0.579423,0.273616,0.524724,0.410866,0.289339,0.300000,1.000000,0.282324,0.600000,0.000000
0.403978,0.348957,0.300000,0.510863,0.265534,0.223155,0.547152,0.196860,0.332941,0.154300,0.300000,0.000000,0.000000,0.000000,0.000000
0.883238,0.781819,0.000000,0.118145,0.576746,0.515326,0.606036,0.419811,0.776583,0.081624,0.000000,0.000000,0.000000,0.000000,0.000000
0.704145,0.708131,0.000000,0.106723,0.751367,0.791334,0.489984,0.015914,0.655384,0.025305,0.000000,0.000000,0.000000,0.000000,0.000000
0.650787,0.658481,0.000000,0.140615,0.856925,0.943222,0.304730,0.093106,0.492013,0.131567,0.200000,0.000000,0.000000,0.000000,0.000000
0.930100,0.974142,0.000000,0.025139,0.823113,0.859142,0.756354,0.143073,0.945474,0.013713,0.000000,0.000000,0.000000,0.000000,0.000000
0.834383,0.826633,0.000000,0.222338,0.663855,0.667858,0.421619,0.067813,0.907791,0.103659,0.000000,0.000000,0.000000,0.000000,0.000000
0.500148,0.515278,0.000000,0.234031,0.832913,0.894862,0.436518,0.053344,0.777217,0.168726,0.200000,0.000000,0.000000,0.000000,0.000000
0.212513,0.258177,0.000000,0.283135,0.638636,0.581632,0.666108,0.469649,0.286245,0.392919,0.200000,0.000000,0.000000,0.000000,1.000000
0.120737,0.083093,1.000000,0.520882,0.155967,0.112039,0.193251,0.829959,0.331454,0.585176,0.500000,1.000000,0.102885,1.000000,0.000000
0.616046,0.579666,0.200000,0.715434,0.355197,0.224144,0.444275,0.314073,0.589274,0.311536,0.200000,1.000000,0.024156,0.200000,0.000000
0.303950,0.319294,0.400000,0.353458,0.231549,0.135054,0.166926,0.440975,0.590753,0.332608,0.400000,1.000000,0.087269,0.400000,0.000000
0.260048,0.217427,0.700000,0.798354,0.024975,0.000000,0.340335,0.939571,0.125667,0.929522,0.500000,0.000000,0.000000,0.000000,1.000000
0.211692,0.262121,0.900000,0.771961,0.123481,0.092019,0.239461,0.853004,0.186674,0.725976,0.700000,1.000000,0.159373,0.600000,1.000000
0.853408,0.821861,0.000000,0.057887,0.781948,0.661685,0.672921,0.184020,0.878763,0.209944,0.000000,0.000000,0.000000,0.000000,0.000000
0.393638,0.423224,0.500000,0.389926,0.430935,0.368242,0.492353,0.260493,0.267525,0.478367,0.500000,0.000000,0.000000,0.000000,1.000000
0.164611,0.214956,0.300000,0.598826,0.175554,0.042264,0.073919,0.750566,0.075876,0.336796,0.400000,1.000000,0.270013,0.600000,1.000000
0.425497,0.359657,0.100000,0.288609,0.551384,0.488927,0.317732,0.310219,0.187091,0.192008,0.000000,0.000000,0.000000,0.000000,0.000000
0.956384,1.000000,0.000000,0.115354,0.743914,0.831614,0.570856,0.030357,0.899176,0.172450,0.000000,0.000000,0.000000,0.000000,0.000000
0.866447,0.818264,0.000000,0.380247,0.689372,0.627298,0.564308,0.083669,0.786187,0.191780,0.000000,0.000000,0.000000,0.000000,0.000000
0.945566,0.940928,0.000000,0.079047,0.834115,0.941794,0.737397,0.072415,0.913677,0.059094,0.000000,0.000000,0.000000,0.000000,0.000000
0.644879,0.639192,0.000000,0.312610,0.631580,0.552177,0.404828,0.064327,0.700431,0.098316,0.100000,1.000000,0.022316,0.200000,0.000000
0.107232,0.121244,0.300000,0.285903,0.192192,0.116599,0.165592,0.708685,0.143977,0.729117,0.400000,1.000000,0.508326,0.400000,1.000000
0.742474,0.772658,0.000000,0.034136,0.950578,0.933280,0.776190,0.050848,0.914281,0.095036,0.000000,0.000000,0.000000,0.000000,0.000000
0.774985,0.768830,0.000000,0.071422,0.600455,0.644042,0.461895,0.378745,0.513180,0.206392,0.200000,0.000000,0.000000,0.000000,0.000000
0.198874,0.214313,0.200000,0.275067,0.465146,0.309577,0.103342,0.125298,0.400674,0.545425,0.100000,1.000000,0.252023,0.400000,1.000000
0.962506,0.958145,0.000000,0.179134,0.896900,0.901410,0.556024,0.009582,0.876183,0.060511,0.000000,0.000000,0.000000,0.000000,0.000000
0.471165,0.457047,0.100000,0.259528,0.879672,0.835824,0.369551,0.079461,0.850387,0.359540,0.100000,0.000000,0.000000,0.000000,0.000000
0.884480,0.903768,0.000000,0.267131,0.571719,0.683062,0.722142,0.080422,0.934738,0.117202,0.000000,0.000000,0.000000,0.000000,0.000000
0.518641,0.478857,0.100000,0.246867,0.766516,0.793245,0.566890,0.195860,0.938632,0.479765,0.000000,1.000000,0.004163,0.200000,0.000000
0.171951,0.207709,1.000000,0.637528,0.140013,0.056282,0.478614,0.891674,0.114460,0.720316,0.500000,1.000000,0.334100,1.000000,1.000000
0.600580,0.702286,0.500000,0.418156,0.534619,0.381970,0.409178,0.208731,0.203814,0.414979,0.500000,0.000000,0.000000,0.000000,1.000000
0.385283,0.404528,0.100000,0.228511,0.463619,0.396583,0.502860,0.550848,0.467530,0.254798,0.200000,0.000000,0.000000,0.000000,1.000000
0.855962,0.857874,0.000000,0.194751,0.872903,0.839819,0.335817,0.184306,0.972400,0.063948,0.000000,0.000000,0.000000,0.000000,0.000000
0.933137,0.932681,0.000000,0.109430,0.581343,0.538809,0.645133,0.275824,0.920743,0.113813,0.200000,0.000000,0.000000,0.000000,0.000000
0.820520,0.827573,0.100000,0.233061,0.878116,0.893290,0.336732,0.041022,0.804607,0.393454,0.000000,0.000000,0.000000,0.000000,0.000000
0.850560,0.878361,0.000000,0.005612,0.764157,0.861710,0.517577,0.055458,0.864222,0.056968,0.000000,0.000000,0.000000,0.000000,0.000000
0.062208,0.122061,0.400000,0.950494,0.279917,0.221432,0.173759,0.812584,0.149973,0.895969,0.400000,0.000000,0.000000,0.000000,1.000000
0.521254,0.563161,0.600000,0.755483,0.304386,0.251446,0.181515,0.522374,0.470945,0.692111,0.400000,0.000000,0.000000,0.000000,1.000000
0.965928,0.915989,0.000000,0.074187,0.806427,0.814315,0.611124,0.104037,0.824179,0.071851,0.000000,0.000000,0.000000,0.000000,0.000000
0.479133,0.382525,0.100000,0.158497,0.224561,0.193021,0.314195,0.684791,0.225285,0.356149,0.300000,1.000000,0.018302,0.200000,0.000000
0.877789,0.827135,0.000000,0.128973,0.917061,0.846898,0.513172,0.087274,0.642737,0.003548,0.000000,0.000000,0.000000,0.000000,0.000000
0.968911,0.895147,0.000000,0.147668,0.591483,0.675120,0.455498,0.261595,0.817447,0.166931,0.000000,0.000000,0.000000,0.000000,0.000000
0.796260,0.819654,0.000000,0.004742,0.687713,0.720914,0.617363,0.036316,0.682053,0.104021,0.000000,0.000000,0.000000,0.000000,0.000000
0.901049,0.955570,0.200000,0.375997,0.685159,0.599014,0.490265,0.171452,0.507310,0.130410,0.000000,0.000000,0.000000,0.000000,0.000000
0.840398,0.846518,0.000000,0.011898,0.976458,1.000000,0.260301,0.012481,0.846958,0.046540,0.000000,0.000000,0.000000,0.000000,0.000000
0.716389,0.730840,0.100000,0.232907,0.822465,0.894654,0.771729,0.218125,0.904865,0.321414,0.100000,0.000000,0.000000,0.000000,0.000000
0.256467,0.340899,0.600000,0.335540,0.522228,0.463880,0.380325,0.504656,0.228969,0.858160,0.500000,1.000000,0.075837,0.600000,1.000000
0.934650,0.970726,0.000000,0.451271,0.800364,0.649677,0.616203,0.218836,0.589809,0.185097,0.200000,1.000000,0.038522,0.200000,0.000000
0.271327,0.364902,0.100000,0.412643,0.411379,0.229840,0.379799,0.539003,0.482440,0.372556,0.500000,1.000000,0.051010,0.200000,1.000000
0.757544,0.727356,0.000000,0.051254,0.686398,0.702755,0.523342,0.023759,0.977530,0.008085,0.000000,0.000000,0.000000,0.000000,0.000000
0.956621,0.952875,0.000000,0.014695,0.752760,0.779095,0.575018,0.069958,0.898478,0.014428,0.000000,0.000000,0.000000,0.000000,0.000000
0.420118,0.384878,0.300000,0.783538,0.619784,0.485076,0.342823,0.172668,0.586700,0.629437,0.300000,1.000000,0.140381,0.600000,1.000000
0.506793,0.401600,0.200000,0.320938,0.554640,0.603404,0.453145,0.225591,0.397850,0.450700,0.100000,0.000000,0.000000,0.000000,0.000000
0.135759,0.243465,0.600000,0.616642,0.169977,0.087794,0.296335,0.845190,0.051665,0.750648,1.000000,1.000000,1.000000,1.000000,1.000000
0.315994,0.410523,0.300000,0.435601,0.567862,0.481531,0.298407,0.836516,0.278155,0.212747,0.400000,1.000000,0.216078,0.400000,1.000000
0.806242,0.827137,0.000000,0.274163,0.932173,0.987698,0.521200,0.022980,0.861584,0.018932,0.000000,0.000000,0.000000,0.000000,0.000000
0.536384,0.560763,0.000000,0.129148,0.829168,0.787418,0.572998,0.067052,0.766073,0.094407,0.000000,0.000000,0.000000,0.000000,0.000000
0.861402,0.897483,0.000000,0.113733,0.830482,0.712348,0.506530,0.051024,0.836804,0.146920,0.000000,0.000000,0.000000,0.000000,0.000000
0.408076,0.330147,0.100000,0.327457,0.579941,0.635644,0.580932,0.155807,0.710000,0.430006,0.300000,0.000000,0.000000,0.000000,1.000000
0.943811,0.972629,0.000000,0.222466,0.722479,0.687388,0.232942,0.069713,0.537121,0.103318,0.000000,0.000000,0.000000,0.000000,0.000000
0.591968,0.604345,0.100000,0.083652,0.538025,0.537643,0.384402,0.035816,0.629335,0.072273,0.000000,0.000000,0.000000,0.000000,0.000000
0.308641,0.255011,0.200000,0.239677,0.325179,0.199235,0.811930,0.384211,0.339121,0.708313,0.000000,0.000000,0.000000,0.000000,0.000000
0.336408,0.261670,0.300000,0.160354,0.620719,0.597872,0.290037,0.231584,0.339585,0.260906,0.200000,0.000000,0.000000,0.000000,0.000000
0.846257,0.829596,0.000000,0.122615,0.469315,0.527419,0.714630,0.065960,0.683329,0.293922,0.000000,0.000000,0.000000,0.000000,0.000000
0.983859,1.000000,0.000000,0.056139,0.732563,0.705120,0.480383,0.035608,0.846426,0.123600,0.000000,0.000000,0.000000,0.000000,0.000000
0.941821,0.979456,0.000000,0.034777,0.925648,0.934613,0.611721,0.124916,0.852545,0.047120,0.000000,0.000000,0.000000,0.000000,0.000000
0.175638,0.222440,0.700000,0.597870,0.100249,0.024296,0.176549,0.886545,0.175268,0.629421,0.700000,0.000000,0.000000,0.000000,1.000000
0.090689,0.151520,0.700000,0.660973,0.133208,0.110189,0.258190,0.719518,0.077487,0.608548,0.600000,1.000000,0.477694,0.600000,1.000000
0.289518,0.375091,0.600000,0.202834,0.540815,0.362560,0.403013,0.450183,0.367966,0.841145,0.600000,0.000000,0.000000,0.000000,0.000000
0.822547,0.752125,0.000000,0.023320,0.879142,0.853799,0.482171,0.281092,0.962138,0.015902,0.100000,0.000000,0.000000,0.000000,0.000000
0.498654,0.491647,0.000000,0.259398,0.463711,0.326274,0.335308,0.254943,0.264626,0.301963,0.400000,1.000000,0.065479,0.400000,0.000000
0.908703,0.931614,0.000000,0.221594,0.887506,0.850592,0.592339,0.077884,0.843043,0.074099,0.000000,0.000000,0.000000,0.000000,0.000000
0.153022,0.182932,0.400000,0.527360,0.090116,0.001090,0.230677,0.912499,0.109546,0.764750,0.500000,1.000000,0.074540,1.000000,1.000000
0.716072,0.673726,0.000000,0.101758,0.637699,0.712376,0.509937,0.030650,0.988323,0.114855,0.000000,0.000000,0.000000,0.000000,0.000000
0.882165,0.887330,0.000000,0.059525,0.880254,0.860762,0.788071,0.103704,0.775677,0.053878,0.000000,0.000000,0.000000,0.000000,0.000000
0.757485,0.734781,0.000000,0.246394,0.628865,0.670402,0.596942,0.137551,0.862509,0.049154,0.000000,0.000000,0.000000,0.000000,0.000000
0.801741,0.849786,0.200000,0.148426,0.706421,0.618907,0.495355,0.088489,0.627163,0.278562,0.100000,0.000000,0.000000,0.000000,0.000000
0.603995,0.745152,0.300000,0.480902,0.461362,0.289143,0.172738,0.604028,0.575309,0.530191,0.500000,1.000000,0.347307,0.400000,0.000000
0.545836,0.471290,0.300000,0.374367,0.266994,0.237156,0.434156,0.039676,0.296512,0.304978,0.400000,0.000000,0.000000,0.000000,0.000000
0.226282,0.251015,0.300000,0.073609,0.559703,0.447183,0.289707,0.559834,0.238331,0.463151,0.500000,1.000000,0.710764,0.600000,0.000000
0.938990,0.903486,0.000000,0.107360,0.496061,0.426265,0.229205,0.138109,0.802199,0.230971,0.000000,0.000000,0.000000,0.000000,0.000000
0.414899,0.477532,0.400000,0.553556,0.388033,0.196797,0.283298,0.397042,0.352875,0.600120,0.500000,0.000000,0.000000,0.000000,0.000000
0.360175,0.333176,0.400000,0.190662,0.595849,0.487032,0.156260,0.534224,0.590564,0.325452,0.000000,0.000000,0.000000,0.000000,0.000000
0.782631,0.779206,0.000000,0.108582,0.601160,0.546032,0.449441,0.085894,0.864770,0.075305,0.000000,0.000000,0.000000,0.000000,0.000000
0.753840,0.709819,0.000000,0.075007,0.833785,0.825712,0.515617,0.096803,0.890909,0.128074,0.000000,0.000000,0.000000,0.000000,0.000000
0.674645,0.603557,0.200000,0.138294,0.467742,0.491899,0.469044,0.554782,0.375120,0.080795,0.100000,0.000000,0.000000,0.000000,0.000000
0.994881,1.000000,0.000000,0.044243,0.621463,0.589153,0.577416,0.015513,0.925146,0.023946,0.000000,0.000000,0.000000,0.000000,0.000000
0.912657,0.898592,0.000000,0.052266,0.778139,0.767146,0.472363,0.105211,0.814708,0.033736,0.000000,0.000000,0.000000,0.000000,0.000000
0.550581,0.465302,0.200000,0.184609,0.527158,0.581170,0.361534,0.501445,0.306758,0.047744,0.100000,1.000000,0.235990,0.400000,0.000000
0.185124,0.066794,0.200000,0.229228,0.302197,0.146439,0.658081,0.182040,0.548062,0.502936,0.100000,0.000000,0.000000,0.000000,0.000000
0.529984,0.484798,0.200000,0.418767,0.433369,0.340627,0.355483,0.486830,0.376072,0.274351,0.000000,1.000000,0.288864,0.200000,0.000000
0.437554,0.553642,0.200000,0.131498,0.440440,0.340871,0.320635,0.691855,0.128650,0.404853,0.400000,1.000000,0.335570,0.600000,1.000000
0.961873,0.933849,0.000000,0.329195,0.677071,0.722241,0.653664,0.106829,0.881269,0.009487,0.000000,0.000000,0.000000,0.000000,0.000000
0.736660,0.714969,0.000000,0.036814,0.932603,0.894831,0.352559,0.254171,0.908043,0.240159,0.000000,0.000000,0.000000,0.000000,0.000000
0.439346,0.496899,0.200000,0.658252,0.533198,0.423516,0.479946,0.402058,0.148240,0.750256,0.500000,0.000000,0.000000,0.000000,0.000000
0.765547,0.776654,0.000000,0.171891,0.759857,0.788482,0.499631,0.114491,0.912081,0.045969,0.000000,0.000000,0.000000,0.000000,0.000000
0.933588,0.994207,0.000000,0.137003,0.680351,0.742330,0.693501,0.173945,0.969701,0.075136,0.000000,0.000000,0.000000,0.000000,0.000000
0.801597,0.820023,0.100000,0.267692,0.435129,0.545840,0.444632,0.068360,0.562900,0.164781,0.000000,0.000000,0.000000,0.000000,0.000000
0.873840,0.855915,0.000000,0.275273,0.934741,0.974658,0.564681,0.031835,0.614080,0.190718,0.000000,0.000000,0.000000,0.000000,0.000000
0.830070,0.848160,0.000000,0.452615,0.672310,0.792856,0.604898,0.134419,0.892480,0.050937,0.000000,0.000000,0.000000,0.000000,0.000000
0.826264,0.839811,0.000000,0.075267,0.675514,0.690662,0.406999,0.301448,0.644446,0.042890,0.100000,0.000000,0.000000,0.000000,0.000000
0.672149,0.647985,0.200000,0.562474,0.167776,0.118308,0.301135,0.550892,0.308736,0.283996,0.300000,0.000000,0.000000,0.000000,0.000000
0.527108,0.433976,0.200000,0.423015,0.229351,0.333106,0.470082,0.498695,0.528254,0.550494,0.300000,0.000000,0.000000,0.000000,1.000000
0.741829,0.749057,0.000000,0.199233,0.813506,0.933297,0.283746,0.269082,0.808497,0.137649,0.200000,1.000000,0.019205,0.400000,0.000000
0.935637,0.901688,0.000000,0.304561,0.742099,0.750344,0.666597,0.046774,0.953363,0.036911,0.000000,0.000000,0.000000,0.000000,0.000000
0.878716,0.900896,0.000000,0.027739,0.857621,0.820932,0.682848,0.022246,0.699313,0.056503,0.000000,0.000000,0.000000,0.000000,0.000000
0.647834,0.507121,0.100000,0.572376,0.420861,0.353239,0.475225,0.352099,0.600731,0.368322,0.400000,0.000000,0.000000,0.000000,0.000000
0.897276,0.891941,0.100000,0.332126,0.857307,0.865496,0.542806,0.174912,0.798241,0.254091,0.000000,0.000000,0.000000,0.000000,0.000000
0.548999,0.585061,0.000000,0.075158,0.891586,0.828036,0.599035,0.082845,0.951963,0.172913,0.000000,0.000000,0.000000,0.000000,0.000000
0.812091,0.777561,0.000000,0.095479,0.533473,0.513911,0.646479,0.149761,0.721830,0.032668,0.000000,0.000000,0.000000,0.000000,0.000000
0.216473,0.304612,0.600000,0.576435,0.024084,0.000000,0.176784,0.577402,0.360065,0.804498,0.500000,1.000000,0.420524,0.600000,1.000000
0.413275,0.518409,0.500000,0.544275,0.604990,0.415085,0.262500,0.562443,0.460771,0.329468,0.600000,0.000000,0.000000,0.000000,1.000000
0.967380,0.983697,0.000000,0.067894,0.797989,0.827856,0.763968,0.013461,0.977246,0.011114,0.000000,0.000000,0.000000,0.000000,0.000000
0.824818,0.730208,0.000000,0.061196,0.872442,0.845279,0.427422,0.099409,0.476606,0.056380,0.100000,0.000000,0.000000,0.000000,0.000000
0.892159,0.891044,0.000000,0.138971,0.855910,0.892021,0.795695,0.050215,0.789388,0.021278,0.000000,0.000000,0.000000,0.000000,0.000000
0.241300,0.208884,0.000000,0.197697,0.325942,0.315734,0.260392,0.473644,0.665341,0.535991,0.000000,0.000000,0.000000,0.000000,0.000000
0.130480,0.261029,0.400000,0.277216,0.356515,0.282826,0.399128,0.746563,0.465489,0.441120,0.500000,1.000000,0.034193,0.600000,1.000000
0.972914,0.989553,0.000000,0.068280,0.799635,0.721397,0.569691,0.063714,0.891058,0.050018,0.000000,0.000000,0.000000,0.000000,0.000000
0.394291,0.429593,0.100000,0.270591,0.534925,0.619664,0.444087,0.113335,0.615396,0.156329,0.100000,0.000000,0.000000,0.000000,0.000000
0.823822,0.823464,0.100000,0.077113,0.932205,0.881019,0.511221,0.042818,0.916617,0.063654,0.000000,0.000000,0.000000,0.000000,0.000000
0.896604,0.862437,0.000000,0.158943,0.682416,0.714616,0.578051,0.030987,0.763073,0.184355,0.000000,0.000000,0.000000,0.000000,0.000000
0.910159,0.916066,0.000000,0.104635,0.601712,0.556169,0.489463,0.037016,0.744314,0.060714,0.000000,0.000000,0.000000,0.000000,0.000000
0.711329,0.737651,0.100000,0.139431,0.721032,0.718265,0.417212,0.197502,0.779649,0.090842,0.000000,0.000000,0.000000,0.000000,0.000000
0.115647,0.240816,0.100000,0.806239,0.358715,0.230750,0.294487,0.674596,0.150336,0.475390,0.300000,0.000000,0.000000,0.000000,1.000000
0.421734,0.372003,0.300000,0.276427,0.470532,0.163365,0.414762,0.304119,0.561679,0.541076,0.000000,0.000000,0.000000,0.000000,0.000000
0.738053,0.747298,0.000000,0.055220,0.891114,0.872344,0.600046,0.059236,0.717662,0.036845,0.000000,0.000000,0.000000,0.000000,0.000000
0.909578,0.952136,0.000000,0.254883,0.786179,0.772602,0.605748,0.080875,0.920953,0.008308,0.000000,0.000000,0.000000,0.000000,0.000000
0.303952,0.436676,0.600000,0.238046,0.504931,0.357314,0.212549,0.500240,0.211249,0.414896,0.200000,1.000000,0.010680,0.600000,1.000000
0.277232,0.304500,0.400000,0.555636,0.624842,0.527180,0.444697,0.532139,0.445581,0.601182,0.400000,0.000000,0.000000,0.000000,0.000000
0.695651,0.671595,0.000000,0.298564,0.650810,0.678138,0.570053,0.120043,0.883943,0.121567,0.000000,0.000000,0.000000,0.000000,0.000000
0.921087,0.892987,0.100000,0.215006,0.593903,0.706785,0.444757,0.162194,0.650801,0.152484,0.100000,0.000000,0.000000,0.000000,0.000000
0.474716,0.509047,0.000000,0.537453,0.716951,0.523025,0.375648,0.265298,0.734086,0.162993,0.200000,0.000000,0.000000,0.000000,0.000000
0.902785,0.944071,0.000000,0.324189,0.514707,0.525387,0.420916,0.061943,0.876241,0.093577,0.000000,0.000000,0.000000,0.000000,0.000000
0.341293,0.267789,0.100000,0.368427,0.235981,0.108838,0.207177,0.380246,0.545265,0.669164,0.300000,1.000000,0.329705,0.400000,0.000000
0.731942,0.740198,0.100000,0.419137,0.572709,0.566269,0.343615,0.317899,0.701298,0.205062,0.200000,1.000000,0.021555,0.400000,0.000000
0.451445,0.470792,0.100000,0.504573,0.445388,0.367599,0.488576,0.548897,0.309601,0.334293,0.400000,1.000000,0.069938,0.600000,1.000000
0.023947,0.046701,1.000000,0.763888,0.426453,0.341023,0.128470,0.437544,0.116795,0.954181,0.800000,0.000000,0.000000,0.000000,1.000000
0.425786,0.403408,0.200000,0.268150,0.663349,0.485263,0.764568,0.693056,0.431032,0.462737,0.300000,1.000000,0.028899,0.400000,1.000000
0.757226,0.731409,0.100000,0.089023,0.855822,0.811901,0.296530,0.509563,0.653680,0.370218,0.100000,0.000000,0.000000,0.000000,0.000000
0.372805,0.390079,0.200000,0.343491,0.352833,0.218942,0.144933,0.663817,0.395806,0.563079,0.600000,1.000000,0.167839,0.600000,0.000000
0.442601,0.414469,0.000000,0.441440,0.488979,0.443900,0.611652,0.237672,0.773418,0.078313,0.100000,1.000000,0.013747,0.200000,0.000000
0.916457,0.874975,0.000000,0.112507,0.677880,0.727435,0.475799,0.007832,0.862942,0.014560,0.000000,0.000000,0.000000,0.000000,0.000000
0.943388,0.955008,0.000000,0.086969,0.811309,0.670061,0.465645,0.230276,0.756922,0.080034,0.000000,0.000000,0.000000,0.000000,0.000000
0.922981,0.873075,0.000000,0.033390,0.838581,0.815150,0.618159,0.055007,0.978099,0.038364,0.000000,0.000000,0.000000,0.000000,0.000000
0.435244,0.508075,0.100000,0.469715,0.441679,0.347550,0.545306,0.644106,0.596177,0.477684,0.600000,1.000000,0.419282,0.400000,0.000000
